date,open,high,low,close,adj_close,volume
2023-03-03,399.709991,404.450012,399.029999,404.190002,396.90564,90120000
2023-03-06,405.049988,407.450012,404.01001,404.470001,397.180573,72795900
2023-03-07,404.420013,404.670013,397.630005,398.269989,391.092285,108310600
2023-03-08,398.390015,399.709991,396.589996,398.920013,391.730621,74746600
2023-03-09,399.73999,401.480011,390.529999,391.559998,384.503235,111945300
2023-03-10,390.98999,393.160004,384.320007,385.910004,378.955078,189253000
2023-03-13,381.809998,390.390015,380.649994,385.359985,378.414978,157790000
2023-03-14,390.5,393.450012,387.049988,391.730011,384.670166,149752400
2023-03-15,385.890015,389.48999,383.709991,389.279999,382.264313,172996900
2023-03-16,386.820007,396.470001,386.290009,396.109985,388.971222,143254200
2023-03-17,393.220001,394.399994,388.549988,389.98999,384.423126,140553400
2023-03-20,390.799988,394.170013,390.070007,393.73999,388.119568,93055800
2023-03-21,397.23999,399.410004,395.579987,398.910004,393.215759,91524200
2023-03-22,398.730011,402.48999,392.070007,392.109985,386.512848,111746600
2023-03-23,395.089996,399.290009,390.350006,393.170013,387.557709,119351300
2023-03-24,391.839996,395.839996,389.399994,395.75,390.100891,107682400
2023-03-27,398.119995,398.920013,395.559998,396.48999,390.830322,74010400
2023-03-28,395.769989,396.48999,393.690002,395.600006,389.953033,62871700
2023-03-29,399.929993,401.600006,398.679993,401.350006,395.620941,77497900
2023-03-30,404.089996,404.350006,401.76001,403.700012,397.937408,69840000
2023-03-31,404.660004,409.700012,404.549988,409.390015,403.546204,112062600
2023-04-03,408.850006,411.369995,408.440002,410.950012,405.083954,67391100
2023-04-04,411.619995,411.920013,407.23999,408.670013,402.836487,66601500
2023-04-05,407.910004,408.700012,405.880005,407.600006,401.781738,65200200
2023-04-06,406.769989,409.480011,405.679993,409.190002,403.34906,63743300
2023-04-10,406.609985,409.690002,405.970001,409.609985,403.763062,63681000
2023-04-11,410.26001,411.179993,408.920013,409.720001,403.87149,59297900
2023-04-12,411.869995,412.170013,407.440002,408.049988,402.225311,86420400
2023-04-13,409.179993,413.839996,407.98999,413.470001,407.567993,85814800
2023-04-14,412.809998,415.089996,410.059998,412.459991,406.572357,78161500
2023-04-17,412.369995,413.959991,411.089996,413.940002,408.03125,66436400
2023-04-18,415.579987,415.720001,412.779999,414.209991,408.297394,63560000
2023-04-19,412.220001,415.079987,412.160004,414.140015,408.228394,55227300
2023-04-20,411.209991,413.700012,410.269989,411.880005,406.000671,75840400
2023-04-21,412.190002,412.679993,410.170013,412.200012,406.316101,73457400
2023-04-24,411.98999,413.070007,410.600006,412.630005,406.73996,64332100
2023-04-25,410.579987,411.160004,406.019989,406.079987,400.283417,97766700
2023-04-26,406.720001,407.839996,403.779999,404.359985,398.587982,80447000
2023-04-27,407,412.690002,406.73999,412.410004,406.523041,92968400
2023-04-28,411.48999,415.940002,411.429993,415.929993,409.992798,89335600
2023-05-01,415.470001,417.619995,415.269989,415.51001,409.578827,62122300
2023-05-02,414.769989,414.820007,407.820007,410.839996,404.975525,103998500
2023-05-03,411.359985,413.869995,407.769989,408.019989,402.19574,91531800
2023-05-04,406.929993,407.269989,403.73999,405.130005,399.347015,94901900
2023-05-05,408.910004,413.720001,408.640015,412.630005,406.73996,87844000
2023-05-08,412.970001,413.23999,411.279999,412.73999,406.848328,50046800
2023-05-09,411.130005,412.089996,410.690002,410.929993,405.064209,49220100
2023-05-10,413.880005,414.540009,408.869995,412.850006,406.956818,96142900
2023-05-11,411.950012,412.429993,409.970001,412.130005,406.24707,70157100
2023-05-12,413.420013,413.640015,409.070007,411.589996,405.714783,70439400
2023-05-15,412.220001,413.429993,410.230011,413.01001,407.114502,54289400
2023-05-16,411.859985,412.820007,410.23999,410.25,404.39389,57705500
2023-05-17,412.350006,415.859985,410.640015,415.230011,409.302826,87287000
2023-05-18,414.899994,419.670013,414.670013,419.230011,413.245728,97177200
2023-05-19,420.170013,420.720001,417.350006,418.619995,412.64444,103679700
2023-05-22,418.640015,420.390015,417.350006,418.790009,412.812042,60745400
2023-05-23,417.079987,418.720001,413.679993,414.089996,408.179108,86383500
2023-05-24,412.420013,412.820007,409.880005,411.089996,405.221924,89213700
2023-05-25,414.73999,416.160004,412.410004,414.649994,408.73111,90961600
2023-05-26,415.329987,420.769989,415.25,420.019989,414.024445,93830000
2023-05-30,422.029999,422.579987,418.73999,420.179993,414.18219,72216000
2023-05-31,418.279999,419.220001,416.220001,417.850006,411.885437,110811800
2023-06-01,418.089996,422.920013,416.790009,421.820007,415.798767,88865000
2023-06-02,424.5,428.73999,423.950012,427.920013,421.811707,91366700
2023-06-05,428.279999,429.619995,426.369995,427.100006,421.003418,65460200
2023-06-06,426.670013,428.579987,425.98999,428.029999,421.920135,64022200
2023-06-07,428.440002,429.619995,426.109985,426.549988,420.461243,85373300
2023-06-08,426.619995,429.600006,425.820007,429.130005,423.004456,61952800
2023-06-09,429.959991,431.98999,428.869995,429.899994,423.763397,85742800
2023-06-12,430.920013,433.880005,430.170013,433.799988,427.607727,76104300
2023-06-13,435.320007,437.329987,434.630005,436.660004,430.426941,95899700
2023-06-14,437.01001,439.059998,433.589996,437.179993,430.939514,100612100
2023-06-15,436.329987,443.899994,436.230011,442.600006,436.282135,110303100
2023-06-16,443.019989,443.609985,438.970001,439.459991,434.796051,114121300
2023-06-20,437.450012,438.369995,435.029999,437.179993,432.540283,76160400
2023-06-21,436.160004,436.98999,434.329987,434.940002,430.324036,76982300
2023-06-22,433.950012,436.619995,433.600006,436.51001,431.877411,70637200
2023-06-23,432.929993,435.059998,432.470001,433.209991,428.612396,92074500
2023-06-26,432.619995,434.609985,431.190002,431.440002,426.861176,72823600
2023-06-27,432.350006,436.809998,431.880005,436.170013,431.541016,72813700
2023-06-28,435.049988,437.440002,434.410004,436.390015,431.758698,75636000
2023-06-29,435.959991,438.279999,435.540009,438.109985,433.460388,67882300
2023-06-30,441.440002,444.299988,441.109985,443.279999,438.575531,104921500
2023-07-03,442.920013,444.079987,442.630005,443.790009,439.080109,32793400
2023-07-05,441.910004,443.890015,441.899994,443.130005,438.427124,58418400
2023-07-06,439.420013,440.100006,437.059998,439.660004,434.993958,80658300
2023-07-07,438.630005,442.640015,438.299988,438.549988,433.895721,86076100
2023-07-10,438.179993,439.839996,437.589996,439.660004,434.993958,62443500
2023-07-11,440.450012,442.970001,439.440002,442.459991,437.764221,64463800
2023-07-12,446.390015,447.480011,444.910004,446.019989,441.286438,91924500
2023-07-13,447.899994,450.380005,447.450012,449.559998,444.78891,72425200
2023-07-14,450.480011,451.359985,448.48999,449.279999,444.511841,69761800
2023-07-17,449.130005,451.929993,449.079987,450.839996,446.055267,52680200
2023-07-18,450.5,454.859985,450.049988,454.190002,449.369751,80744400
2023-07-19,455.01001,456.429993,454.109985,455.200012,450.369019,65891700
2023-07-20,454.170013,455.100006,451.440002,452.179993,447.381073,70591600
2023-07-21,453.959991,454.170013,452.170013,452.179993,447.381073,71245400
2023-07-24,453.369995,455.040009,452.299988,454.200012,449.379669,54023400
2023-07-25,453.920013,456.73999,453.869995,455.440002,450.606476,55191200
2023-07-26,454.470001,456.98999,453.380005,455.51001,450.675751,71052900
2023-07-27,459.019989,459.440002,451.549988,452.48999,447.687775,92194400
2023-07-28,455.880005,457.779999,452.48999,456.920013,452.07077,80011800
2023-07-31,457.410004,458.160004,456.049988,457.790009,452.931549,62040400
2023-08-01,456.269989,457.25,455.48999,456.480011,451.635468,55291500
2023-08-02,453.25,453.519989,449.350006,450.130005,445.352844,93933400
2023-08-03,448.040009,450.790009,447.369995,448.839996,444.076538,64276100
2023-08-04,450.720001,452.899994,446.269989,446.809998,442.068054,100052300
2023-08-07,448.709991,450.869995,447.98999,450.709991,445.926636,58357500
2023-08-08,448.079987,450.700012,445.269989,448.75,443.987488,71361300
2023-08-09,449.029999,449.200012,444.959991,445.75,441.019318,78789600
2023-08-10,448.190002,451.700012,444.700012,445.910004,441.177612,93005500
2023-08-11,443.970001,446.700012,443.350006,445.649994,440.92038,68664600
2023-08-14,444.700012,448.109985,444.380005,448.109985,443.354248,47867400
2023-08-15,446.269989,446.640015,442.299988,442.890015,438.189667,75707500
2023-08-16,442.459991,444.179993,439.529999,439.640015,434.974182,80107200
2023-08-17,441.160004,441.429993,435.75,436.290009,431.659729,95711300
2023-08-18,433.369995,437.570007,433.01001,436.5,431.867493,98758400
2023-08-21,437.549988,440.109985,435.320007,439.339996,434.677338,68719000
2023-08-22,441.179993,441.179993,437.570007,438.149994,433.499969,65062900
2023-08-23,439.25,443.670013,439.100006,443.029999,438.328186,68441000
2023-08-24,444.690002,445.220001,436.859985,436.890015,432.253357,88517300
2023-08-25,438.679993,441.299988,435,439.970001,435.300659,102325100
2023-08-28,442.23999,443.399994,439.970001,442.76001,438.061066,61595400
2023-08-29,442.649994,449.450012,442.459991,449.160004,444.393127,83081900
2023-08-30,449.51001,451.670013,448.779999,451.01001,446.223511,69053900
2023-08-31,451.649994,452.829987,450.160004,450.350006,445.570526,66084600
2023-09-01,453.170013,453.670013,449.679993,451.190002,446.401581,58875700
2023-09-05,450.730011,451.059998,449.170013,449.23999,444.47229,55166200
2023-09-06,448.399994,448.51001,443.809998,446.220001,441.484344,70758500
2023-09-07,443.109985,445.549988,442.75,444.850006,440.128876,70355400
2023-09-08,444.899994,447.109985,444.529999,445.519989,440.791748,61659700
2023-09-11,448.23999,448.769989,446.470001,448.450012,443.690704,60180100
2023-09-12,446.950012,448.529999,445.390015,445.98999,441.256775,67565400
2023-09-13,446.220001,447.709991,445.079987,446.51001,441.771271,60199300
2023-09-14,449.070007,451.079987,447.720001,450.359985,445.580383,83430800
2023-09-15,447.140015,447.480011,442.920013,443.369995,440.211914,111761400
2023-09-18,443.049988,444.970001,442.559998,443.630005,440.470032,55752200
2023-09-19,442.679993,443.290009,439.940002,442.709991,439.55661,66514600
2023-09-20,444.01001,444.440002,438.429993,438.640015,435.515625,82562600
2023-09-21,435.700012,435.970001,431.230011,431.390015,428.317261,103976100
2023-09-22,432.450012,434.100006,429.98999,430.420013,427.354156,100829700
2023-09-25,429.170013,432.269989,428.720001,432.230011,429.151245,70874500
2023-09-26,429.089996,429.820007,425.019989,425.880005,422.846497,96168400
2023-09-27,427.089996,427.670013,422.290009,426.049988,423.015259,104705800
2023-09-28,425.480011,430.25,424.869995,428.519989,425.467682,92258300
2023-09-29,431.670013,431.850006,425.910004,427.480011,424.435089,115078500
2023-10-02,426.619995,428.600006,424.459991,427.309998,424.266296,83798600
2023-10-03,425.059998,427.369995,420.179993,421.589996,418.587036,103760600
2023-10-04,422.070007,425.429993,420.559998,424.660004,421.635193,87453000
2023-10-05,424.359985,425.369995,421.170013,424.5,421.476318,70142700
2023-10-06,421.970001,431.130005,420.600006,429.540009,426.480408,113202700
2023-10-09,427.579987,432.880005,427.01001,432.290009,429.210815,80374400
2023-10-10,432.940002,437.220001,432.529999,434.540009,431.444794,78607300
2023-10-11,435.640015,436.579987,433.179993,436.320007,433.212128,62451700
2023-10-12,436.950012,437.339996,431.230011,433.660004,430.571075,81154200
2023-10-13,435.209991,436.450012,429.880005,431.5,428.426422,95143100
2023-10-16,433.820007,437.140015,433.570007,436.040009,432.934143,75433200
2023-10-17,432.809998,438.140015,432.450012,436.019989,432.914246,75324700
2023-10-18,434.190002,435.179993,429.089996,430.209991,427.14563,93559800
2023-10-19,430.950012,432.820007,425.730011,426.429993,423.392548,121323000
2023-10-20,425.980011,426.540009,421.079987,421.190002,418.18988,123845800
2023-10-23,419.609985,424.450012,417.799988,420.459991,417.465088,92035100
2023-10-24,422.649994,424.820007,420.73999,423.630005,420.612518,78564200
2023-10-25,421.890015,421.920013,417.019989,417.549988,414.575806,94223200
2023-10-26,416.450012,417.329987,411.600006,412.549988,409.61142,115156800
2023-10-27,414.190002,414.600006,409.209991,410.679993,407.754761,107367700
2023-10-30,413.559998,416.679993,412.220001,415.589996,412.629761,86562700
2023-10-31,416.179993,418.529999,414.209991,418.200012,415.221191,79665200
2023-11-01,419.200012,423.5,418.649994,422.660004,419.649445,98068100
2023-11-02,426.579987,430.920013,426.559998,430.76001,427.691742,94938900
2023-11-03,433.140015,436.290009,433.01001,434.690002,431.59375,100110800
2023-11-06,435.470001,436.149994,433.679993,435.690002,432.586609,67831700
2023-11-07,435.690002,437.589996,434.51001,436.929993,433.817749,64256100
2023-11-08,437.549988,438.089996,434.869995,437.25,434.135498,61746000
2023-11-09,438.429993,438.470001,433.399994,433.839996,430.749786,83174400
2023-11-10,435.980011,440.929993,433.829987,440.609985,437.471558,89462200
2023-11-13,439.230011,441.329987,438.420013,440.190002,437.054535,52236100
2023-11-14,446.320007,450.059998,446.089996,448.730011,445.533752,97176900
2023-11-15,450.109985,451.380005,448.799988,449.679993,446.476929,77327600
2023-11-16,449.220001,450.559998,448.119995,450.230011,447.023041,66665800
2023-11-17,450.23999,451.420013,449.290009,450.790009,447.579071,83133200
2023-11-20,450.529999,455.130005,450.519989,454.26001,451.024323,69936200
2023-11-21,453.179993,454.130005,451.959991,453.269989,450.041382,49244600
2023-11-22,454.980011,456.380005,453.890015,455.019989,451.7789,59394900
2023-11-24,455.070007,455.5,454.730011,455.299988,452.056915,29737400
2023-11-27,454.649994,455.48999,454.079987,454.480011,451.242767,50506000
2023-11-28,454.079987,456.269989,453.5,454.929993,451.689545,62115000
2023-11-29,457.149994,458.320007,454.200012,454.609985,451.371826,63146000
2023-11-30,455.480011,456.76001,453.339996,456.399994,453.149078,79752700
2023-12-01,455.769989,459.649994,455.160004,459.100006,455.829865,89097900
2023-12-04,455.600006,459.119995,454.339996,456.690002,453.437042,72430900
2023-12-05,455.26001,457.589996,454.869995,456.600006,453.347687,69793500
2023-12-06,458.809998,458.839996,454.309998,454.76001,451.520782,69124700
2023-12-07,456.910004,458.899994,456.290009,458.230011,454.966064,66995400
2023-12-08,457.459991,460.75,457.209991,460.200012,456.922028,83080900
2023-12-11,459.690002,462.170013,459.470001,461.98999,458.69928,65002200
2023-12-12,461.630005,464.200012,460.600006,464.100006,460.79425,68327600
2023-12-13,464.48999,470.76001,464.119995,470.5,467.148651,93278000
2023-12-14,472.5,473.730011,469.25,472.01001,468.647919,119026000
2023-12-15,469.48999,470.700012,467.429993,469.329987,467.876282,141319300
2023-12-18,470.980011,472.980011,469.890015,471.970001,470.508118,70375300
2023-12-19,472.529999,474.920013,472.450012,474.839996,473.369232,55761800
2023-12-20,473.959991,475.899994,467.820007,468.26001,466.809601,102921000
2023-12-21,471.329987,472.980011,468.839996,472.700012,471.23587,86667500
2023-12-22,473.859985,475.380005,471.700012,473.649994,472.182892,67126600
2023-12-26,474.070007,476.579987,473.98999,475.649994,474.176697,55387000
2023-12-27,475.440002,476.660004,474.890015,476.51001,475.034058,68000300
2023-12-28,476.880005,477.549988,476.26001,476.690002,475.213501,77158100
2023-12-29,476.48999,477.029999,473.299988,475.309998,473.837769,122234100
